"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006EA","B28003_006M","B28003_006MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer",
"0500000US51087","Henrico County, Virginia","128464","null","906","null","118231","null","1150","null","244","null","109","null","109754","null","1230","null","8233","null","661","null","10233","null","722","null",
"0500000US51089","Henry County, Virginia","21218","null","589","null","17022","null","539","null","123","null","60","null","14617","null","585","null","2282","null","297","null","4196","null","390","null",
"0500000US51091","Highland County, Virginia","1078","null","76","null","875","null","67","null","1","null","4","null","805","null","69","null","69","null","33","null","203","null","84","null",
"0500000US51093","Isle of Wight County, Virginia","14587","null","243","null","12999","null","343","null","86","null","44","null","11337","null","388","null","1576","null","274","null","1588","null","255","null",
"0500000US51095","James City County, Virginia","28920","null","510","null","27354","null","527","null","74","null","54","null","24964","null","575","null","2316","null","397","null","1566","null","294","null",
"0500000US51097","King and Queen County, Virginia","2707","null","168","null","2162","null","197","null","63","null","51","null","1634","null","183","null","465","null","148","null","545","null","144","null",
"0500000US51099","King George County, Virginia","9202","null","246","null","8796","null","254","null","42","null","32","null","8252","null","308","null","502","null","155","null","406","null","113","null",
"0500000US51101","King William County, Virginia","6078","null","227","null","5445","null","246","null","33","null","34","null","4499","null","239","null","913","null","194","null","633","null","150","null",
"0500000US51103","Lancaster County, Virginia","5062","null","250","null","4282","null","253","null","52","null","28","null","3637","null","261","null","593","null","164","null","780","null","164","null",
"0500000US51105","Lee County, Virginia","9149","null","357","null","6616","null","393","null","42","null","39","null","4341","null","372","null","2233","null","345","null","2533","null","273","null",
"0500000US51107","Loudoun County, Virginia","128637","null","607","null","125414","null","676","null","207","null","69","null","121204","null","709","null","4003","null","410","null","3223","null","454","null",
"0500000US51109","Louisa County, Virginia","13871","null","411","null","12268","null","426","null","100","null","52","null","10757","null","436","null","1411","null","260","null","1603","null","234","null",
"0500000US51111","Lunenburg County, Virginia","4293","null","228","null","2862","null","199","null","73","null","49","null","2391","null","201","null","398","null","115","null","1431","null","207","null",
"0500000US51113","Madison County, Virginia","4949","null","234","null","4189","null","246","null","75","null","71","null","3482","null","259","null","632","null","173","null","760","null","183","null",
"0500000US51115","Mathews County, Virginia","3920","null","343","null","3313","null","299","null","51","null","65","null","2781","null","323","null","481","null","213","null","607","null","194","null",
"0500000US51117","Mecklenburg County, Virginia","12075","null","389","null","8845","null","371","null","118","null","76","null","7259","null","349","null","1468","null","239","null","3230","null","301","null",
"0500000US51119","Middlesex County, Virginia","4603","null","263","null","3902","null","281","null","34","null","27","null","3063","null","239","null","805","null","195","null","701","null","143","null",
"0500000US51121","Montgomery County, Virginia","35685","null","649","null","33402","null","700","null","99","null","66","null","31113","null","734","null","2190","null","338","null","2283","null","370","null",
"0500000US51125","Nelson County, Virginia","6419","null","310","null","5582","null","341","null","77","null","60","null","4295","null","351","null","1210","null","263","null","837","null","160","null",
"0500000US51127","New Kent County, Virginia","7961","null","227","null","7422","null","273","null","43","null","37","null","6253","null","306","null","1126","null","257","null","539","null","135","null",
"0500000US51131","Northampton County, Virginia","5148","null","266","null","4243","null","270","null","19","null","20","null","3691","null","209","null","533","null","134","null","905","null","153","null",
"0500000US51133","Northumberland County, Virginia","5584","null","312","null","4869","null","336","null","0","null","19","null","4327","null","359","null","542","null","169","null","715","null","188","null",
"0500000US51135","Nottoway County, Virginia","5446","null","280","null","4242","null","326","null","59","null","42","null","3497","null","317","null","686","null","144","null","1204","null","200","null",
"0500000US51137","Orange County, Virginia","13679","null","352","null","12179","null","393","null","89","null","64","null","10703","null","441","null","1387","null","264","null","1500","null","277","null",
"0500000US51139","Page County, Virginia","9286","null","308","null","7153","null","351","null","57","null","39","null","6185","null","383","null","911","null","215","null","2133","null","274","null",
"0500000US51141","Patrick County, Virginia","7755","null","321","null","6034","null","305","null","106","null","57","null","5093","null","280","null","835","null","209","null","1721","null","278","null",
"0500000US51143","Pittsylvania County, Virginia","26267","null","513","null","21671","null","536","null","217","null","84","null","18527","null","577","null","2927","null","379","null","4596","null","363","null",
"0500000US51145","Powhatan County, Virginia","10265","null","261","null","9693","null","274","null","38","null","44","null","9163","null","318","null","492","null","175","null","572","null","138","null",
"0500000US51147","Prince Edward County, Virginia","7185","null","420","null","5606","null","404","null","39","null","44","null","4694","null","380","null","873","null","213","null","1579","null","253","null",
"0500000US51149","Prince George County, Virginia","11507","null","282","null","10484","null","363","null","21","null","26","null","9489","null","410","null","974","null","216","null","1023","null","241","null",
"0500000US51153","Prince William County, Virginia","142000","null","667","null","138014","null","718","null","178","null","68","null","133162","null","856","null","4674","null","491","null","3986","null","420","null",
"0500000US51155","Pulaski County, Virginia","14533","null","338","null","12292","null","442","null","100","null","58","null","10147","null","441","null","2045","null","339","null","2241","null","338","null",
"0500000US51157","Rappahannock County, Virginia","2913","null","156","null","2570","null","137","null","23","null","20","null","2246","null","158","null","301","null","101","null","343","null","103","null",
"0500000US51159","Richmond County, Virginia","3069","null","188","null","2310","null","206","null","9","null","14","null","2012","null","196","null","289","null","126","null","759","null","178","null",
"0500000US51161","Roanoke County, Virginia","38222","null","465","null","34724","null","536","null","101","null","49","null","31973","null","643","null","2650","null","397","null","3498","null","393","null",
"0500000US51163","Rockbridge County, Virginia","9248","null","361","null","7754","null","375","null","143","null","87","null","6967","null","406","null","644","null","196","null","1494","null","194","null",
"0500000US51165","Rockingham County, Virginia","30994","null","386","null","26446","null","470","null","120","null","55","null","23508","null","562","null","2818","null","321","null","4548","null","419","null",
"0500000US51167","Russell County, Virginia","10812","null","352","null","7787","null","367","null","93","null","65","null","6282","null","422","null","1412","null","270","null","3025","null","265","null",
"0500000US51169","Scott County, Virginia","8773","null","288","null","6510","null","286","null","76","null","37","null","5542","null","275","null","892","null","182","null","2263","null","220","null",
