"GEO_ID","NAME","B28003_001E","B28003_001EA","B28003_001M","B28003_001MA","B28003_002E","B28003_002EA","B28003_002M","B28003_002MA","B28003_003E","B28003_003EA","B28003_003M","B28003_003MA","B28003_004E","B28003_004EA","B28003_004M","B28003_004MA","B28003_005E","B28003_005EA","B28003_005M","B28003_005MA","B28003_006E","B28003_006M","B28003_006MA","B28003_006EA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Has a computer:","Annotation of Estimate!!Total:!!Has a computer:","Margin of Error!!Total:!!Has a computer:","Annotation of Margin of Error!!Total:!!Has a computer:","Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Estimate!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Annotation of Margin of Error!!Total:!!Has a computer:!!With dial-up Internet subscription alone","Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!With a broadband Internet subscription","Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!With a broadband Internet subscription","Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Estimate!!Total:!!Has a computer:!!Without an Internet subscription","Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Annotation of Margin of Error!!Total:!!Has a computer:!!Without an Internet subscription","Estimate!!Total:!!No computer","Margin of Error!!Total:!!No computer","Annotation of Margin of Error!!Total:!!No computer","Annotation of Estimate!!Total:!!No computer",
"0500000US05065","Izard County, Arkansas","4623","null","275","null","3999","null","280","null","37","null","37","null","2339","null","210","null","1623","null","240","null","624","151","null","null",
"0500000US05067","Jackson County, Arkansas","5978","null","274","null","5084","null","299","null","14","null","15","null","4456","null","311","null","614","null","152","null","894","141","null","null",
"0500000US05069","Jefferson County, Arkansas","24416","null","482","null","21277","null","578","null","41","null","38","null","17036","null","609","null","4200","null","473","null","3139","364","null","null",
"0500000US05071","Johnson County, Arkansas","9849","null","285","null","8124","null","331","null","45","null","29","null","6468","null","385","null","1611","null","288","null","1725","264","null","null",
"0500000US05073","Lafayette County, Arkansas","2500","null","169","null","2095","null","176","null","22","null","23","null","1628","null","169","null","445","null","126","null","405","105","null","null",
"0500000US05075","Lawrence County, Arkansas","6260","null","218","null","5433","null","245","null","3","null","4","null","4779","null","233","null","651","null","140","null","827","127","null","null",
"0500000US05077","Lee County, Arkansas","2767","null","173","null","2216","null","198","null","33","null","38","null","1896","null","217","null","287","null","93","null","551","146","null","null",
"0500000US05079","Lincoln County, Arkansas","3391","null","230","null","2803","null","251","null","21","null","24","null","1893","null","218","null","889","null","175","null","588","121","null","null",
"0500000US05081","Little River County, Arkansas","4753","null","227","null","4155","null","221","null","13","null","16","null","3454","null","258","null","688","null","168","null","598","147","null","null",
"0500000US05083","Logan County, Arkansas","8271","null","268","null","7393","null","280","null","9","null","12","null","6105","null","305","null","1279","null","267","null","878","131","null","null",
"0500000US05085","Lonoke County, Arkansas","27277","null","370","null","25176","null","510","null","51","null","57","null","23091","null","563","null","2034","null","368","null","2101","326","null","null",
"0500000US05087","Madison County, Arkansas","6056","null","247","null","5396","null","276","null","48","null","61","null","4742","null","311","null","606","null","152","null","660","143","null","null",
"0500000US05089","Marion County, Arkansas","6950","null","316","null","6328","null","319","null","136","null","134","null","5673","null","349","null","519","null","144","null","622","158","null","null",
"0500000US05091","Miller County, Arkansas","16240","null","424","null","14458","null","546","null","0","null","27","null","12799","null","546","null","1659","null","277","null","1782","354","null","null",
"0500000US05093","Mississippi County, Arkansas","15565","null","409","null","13407","null","485","null","10","null","15","null","11788","null","433","null","1609","null","310","null","2158","342","null","null",
"0500000US05095","Monroe County, Arkansas","2816","null","157","null","2183","null","162","null","8","null","9","null","1883","null","154","null","292","null","80","null","633","117","null","null",
"0500000US05097","Montgomery County, Arkansas","3669","null","239","null","3069","null","240","null","21","null","31","null","2581","null","243","null","467","null","105","null","600","154","null","null",
"0500000US05099","Nevada County, Arkansas","3070","null","233","null","2516","null","282","null","0","null","18","null","2168","null","268","null","348","null","120","null","554","157","null","null",
"0500000US05101","Newton County, Arkansas","2769","null","186","null","2327","null","193","null","69","null","53","null","1905","null","177","null","353","null","128","null","442","101","null","null",
"0500000US05103","Ouachita County, Arkansas","8686","null","415","null","7234","null","425","null","5","null","7","null","6563","null","413","null","666","null","164","null","1452","228","null","null",
"0500000US05105","Perry County, Arkansas","3732","null","209","null","3090","null","200","null","52","null","47","null","2720","null","211","null","318","null","98","null","642","141","null","null",
"0500000US05107","Phillips County, Arkansas","6315","null","269","null","4956","null","348","null","0","null","20","null","4331","null","323","null","625","null","155","null","1359","224","null","null",
"0500000US05109","Pike County, Arkansas","4042","null","170","null","3372","null","183","null","2","null","3","null","2988","null","191","null","382","null","92","null","670","135","null","null",
"0500000US05111","Poinsett County, Arkansas","8992","null","246","null","7712","null","304","null","18","null","19","null","6897","null","330","null","797","null","156","null","1280","204","null","null",
"0500000US05113","Polk County, Arkansas","7736","null","255","null","6843","null","282","null","92","null","63","null","5927","null","338","null","824","null","187","null","893","176","null","null",
"0500000US05115","Pope County, Arkansas","23304","null","553","null","21117","null","591","null","38","null","31","null","18747","null","632","null","2332","null","436","null","2187","392","null","null",
"0500000US05117","Prairie County, Arkansas","3385","null","136","null","2981","null","168","null","0","null","18","null","2272","null","159","null","709","null","133","null","404","108","null","null",
"0500000US05119","Pulaski County, Arkansas","164697","null","1214","null","151647","null","1329","null","250","null","106","null","136723","null","1681","null","14674","null","1263","null","13050","873","null","null",
"0500000US05121","Randolph County, Arkansas","7234","null","270","null","5970","null","314","null","49","null","37","null","4972","null","292","null","949","null","221","null","1264","269","null","null",
"0500000US05123","St. Francis County, Arkansas","8146","null","272","null","7070","null","301","null","11","null","17","null","5475","null","268","null","1584","null","236","null","1076","210","null","null",
"0500000US05125","Saline County, Arkansas","47468","null","502","null","44807","null","587","null","123","null","102","null","41066","null","868","null","3618","null","703","null","2661","376","null","null",
"0500000US05127","Scott County, Arkansas","3938","null","176","null","3242","null","226","null","6","null","11","null","2591","null","235","null","645","null","135","null","696","150","null","null",
"0500000US05129","Searcy County, Arkansas","2964","null","174","null","2361","null","193","null","31","null","26","null","1896","null","196","null","434","null","116","null","603","140","null","null",
"0500000US05131","Sebastian County, Arkansas","51587","null","591","null","46531","null","771","null","35","null","34","null","41138","null","819","null","5358","null","637","null","5056","671","null","null",
"0500000US05133","Sevier County, Arkansas","5498","null","245","null","4838","null","279","null","9","null","14","null","4261","null","275","null","568","null","172","null","660","178","null","null",
"0500000US05135","Sharp County, Arkansas","6841","null","342","null","5795","null","364","null","76","null","75","null","4082","null","362","null","1637","null","281","null","1046","184","null","null",
"0500000US05137","Stone County, Arkansas","4678","null","314","null","3587","null","316","null","45","null","44","null","2397","null","329","null","1145","null","270","null","1091","253","null","null",
"0500000US05139","Union County, Arkansas","14791","null","406","null","11897","null","485","null","32","null","28","null","10017","null","473","null","1848","null","261","null","2894","338","null","null",
"0500000US05141","Van Buren County, Arkansas","6951","null","274","null","5971","null","303","null","108","null","76","null","4834","null","305","null","1029","null","249","null","980","176","null","null",
"0500000US05143","Washington County, Arkansas","91329","null","859","null","85810","null","1072","null","137","null","66","null","77169","null","1233","null","8504","null","920","null","5519","690","null","null",
"0500000US05145","White County, Arkansas","28599","null","534","null","25894","null","614","null","31","null","29","null","23432","null","640","null","2431","null","360","null","2705","373","null","null",
"0500000US05147","Woodruff County, Arkansas","2634","null","109","null","1892","null","143","null","0","null","18","null","1575","null","166","null","317","null","95","null","742","121","null","null",
"0500000US05149","Yell County, Arkansas","7541","null","226","null","6082","null","286","null","0","null","24","null","5589","null","296","null","493","null","145","null","1459","238","null","null",
"0500000US06001","Alameda County, California","581683","null","1880","null","557927","null","2133","null","689","null","128","null","533153","null","2355","null","24085","null","1259","null","23756","1118","null","null",
"0500000US06003","Alpine County, California","434","null","91","null","421","null","91","null","18","null","20","null","367","null","87","null","36","null","24","null","13","10","null","null",
"0500000US06005","Amador County, California","15394","null","447","null","14061","null","530","null","148","null","85","null","13116","null","568","null","797","null","247","null","1333","334","null","null",
"0500000US06007","Butte County, California","85292","null","767","null","80856","null","861","null","184","null","77","null","75488","null","1032","null","5184","null","613","null","4436","460","null","null",
"0500000US06009","Calaveras County, California","16809","null","529","null","15722","null","564","null","66","null","58","null","14392","null","618","null","1264","null","315","null","1087","308","null","null",
"0500000US06011","Colusa County, California","7303","null","146","null","6441","null","245","null","19","null","20","null","5752","null","300","null","670","null","180","null","862","197","null","null",
"0500000US06013","Contra Costa County, California","405106","null","1075","null","391522","null","1495","null","469","null","132","null","378766","null","1778","null","12287","null","945","null","13584","1159","null","null",
"0500000US06015","Del Norte County, California","9531","null","284","null","8907","null","316","null","27","null","26","null","8343","null","334","null","537","null","148","null","624","179","null","null",
"0500000US06017","El Dorado County, California","74535","null","913","null","70805","null","1077","null","74","null","45","null","66899","null","1171","null","3832","null","536","null","3730","531","null","null",
"0500000US06019","Fresno County, California","314421","null","970","null","289298","null","1659","null","581","null","206","null","260596","null","1963","null","28121","null","1448","null","25123","1113","null","null",
"0500000US06021","Glenn County, California","9753","null","267","null","8791","null","324","null","12","null","16","null","8019","null","372","null","760","null","231","null","962","200","null","null",
"0500000US06023","Humboldt County, California","53729","null","684","null","50161","null","736","null","80","null","49","null","46742","null","865","null","3339","null","413","null","3568","410","null","null",
"0500000US06025","Imperial County, California","45541","null","790","null","41520","null","832","null","82","null","53","null","38460","null","884","null","2978","null","478","null","4021","506","null","null",
"0500000US06027","Inyo County, California","7832","null","277","null","7182","null","281","null","2","null","4","null","6476","null","285","null","704","null","171","null","650","142","null","null",
"0500000US06029","Kern County, California","274705","null","1373","null","252401","null","1702","null","582","null","226","null","232751","null","1922","null","19068","null","1063","null","22304","1315","null","null",
"0500000US06031","Kings County, California","43286","null","495","null","40367","null","555","null","34","null","43","null","36515","null","687","null","3818","null","555","null","2919","390","null","null",
"0500000US06033","Lake County, California","26307","null","542","null","23901","null","565","null","125","null","117","null","21585","null","601","null","2191","null","371","null","2406","339","null","null",
"0500000US06035","Lassen County, California","8910","null","386","null","8009","null","389","null","61","null","34","null","7419","null","372","null","529","null","141","null","901","172","null","null",
"0500000US06037","Los Angeles County, California","3342811","null","5387","null","3163055","null","6116","null","4885","null","470","null","2949344","null","7556","null","208826","null","3763","null","179756","3267","null","null",
"0500000US06039","Madera County, California","43578","null","647","null","40731","null","746","null","73","null","40","null","37809","null","839","null","2849","null","463","null","2847","368","null","null",
"0500000US06041","Marin County, California","103751","null","697","null","100473","null","817","null","148","null","67","null","96834","null","907","null","3491","null","436","null","3278","435","null","null",
"0500000US06043","Mariposa County, California","7588","null","335","null","6809","null","346","null","120","null","61","null","6114","null","389","null","575","null","165","null","779","217","null","null",
"0500000US06045","Mendocino County, California","34183","null","558","null","30510","null","704","null","141","null","67","null","28306","null","712","null","2063","null","414","null","3673","518","null","null",
"0500000US06047","Merced County, California","81618","null","674","null","75995","null","848","null","62","null","49","null","71492","null","1013","null","4441","null","574","null","5623","559","null","null",
